# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-278.79806119812076,52,Terminated: Crash
1,-236.25196719531075,125,Terminated: Crash
2,-77.04324240373097,120,Terminated: Crash
3,-142.65932676418058,132,Terminated: Crash
4,-151.99794828053007,74,Terminated: Crash
5,-194.56123493122516,115,Terminated: Crash
6,-213.0130813350212,126,Terminated: Crash
7,-63.835316705090975,121,Terminated: Crash
8,-118.84371395030911,63,Terminated: Crash
9,-20.526488781389475,174,Terminated: Crash
10,-111.99182310606304,88,Terminated: Crash
11,-174.5080842211396,107,Terminated: Crash
12,-54.59646534915896,198,Terminated: Crash
13,-1.8715752266010668,162,Terminated: Crash
14,-160.64026361135393,266,Terminated: Crash
15,-213.87632848817248,190,Terminated: Crash
16,-213.20739321276352,405,Terminated: Crash
17,-201.80008561037147,195,Terminated: Crash
18,-359.3989434031065,851,Terminated: Out of view
19,-254.35397735917385,319,Terminated: Crash
20,-477.31603109276466,767,Terminated: Out of view
21,-579.822778717706,177,Terminated: Out of view
22,-6.907961432460198,199,Terminated: Crash
23,5.604110825091477,999,Truncated: Sleep
24,-273.93715640795654,841,Terminated: Crash
25,-19.41228468813004,999,Truncated: Sleep
26,-122.45162716628884,933,Terminated: Crash
27,-68.8735366749079,999,Truncated: Sleep
28,-19.087355621592522,999,Truncated: Sleep
29,-32.88363148268607,999,Truncated: Sleep
30,32.51794776677214,999,Truncated: Sleep
31,21.19764754128779,999,Truncated: Sleep
32,-94.39444642338319,999,Truncated: Sleep
33,-68.41830897608438,452,Terminated: Crash
34,-94.87703297813749,999,Truncated: Sleep
35,-9.407397284261837,999,Truncated: Sleep
36,-72.4587479147242,999,Truncated: Sleep
37,-34.870755830054385,999,Truncated: Sleep
38,-290.8831122749132,611,Terminated: Crash
39,-169.28697167026993,911,Terminated: Crash
40,-282.06869645235355,594,Terminated: Crash
41,-138.31893310512655,831,Terminated: Crash
42,96.1530205875454,969,Terminated: Crash
43,-101.91916736334274,59,Terminated: Crash
44,-74.40224858852673,999,Truncated: Sleep
45,-56.03131283733599,999,Truncated: Sleep
46,-408.0628543414589,592,Terminated: Out of view
47,-69.60307713100786,999,Truncated: Sleep
48,-54.59437482044116,999,Truncated: Sleep
49,-42.16726767123579,999,Truncated: Sleep
50,-44.57183252283371,999,Truncated: Sleep
51,11.232827031106268,66,Terminated: Crash
52,9.907108860696983,999,Truncated: Sleep
53,-52.228499441137764,999,Truncated: Sleep
54,-8.960236283809417,999,Truncated: Sleep
55,-31.10964728878532,999,Truncated: Sleep
56,-28.615278535509457,999,Truncated: Sleep
57,-21.461157027199352,999,Truncated: Sleep
58,-123.75304687428005,999,Truncated: Sleep
59,-14.188554855738563,999,Truncated: Sleep
60,-20.038957344260986,999,Truncated: Sleep
61,-44.221978898980936,999,Truncated: Sleep
62,68.52913887790751,999,Truncated: Sleep
63,-33.846563657825214,999,Truncated: Sleep
64,-45.853981017272524,999,Truncated: Sleep
65,27.282796749306144,999,Truncated: Sleep
66,-178.06123764192745,608,Terminated: Crash
67,20.897397607121853,999,Truncated: Sleep
68,-1.7331209115678945,999,Truncated: Sleep
69,196.76105492716857,712,Terminated: Crash
70,17.290557198726088,999,Truncated: Sleep
71,0.7793377279728977,999,Truncated: Sleep
