# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-425.36042864818614,85,Terminated: Out of view
1,-116.36779828524911,66,Terminated: Crash
2,-171.27854755097246,105,Terminated: Crash
3,-118.83173527602537,85,Terminated: Crash
4,-223.7488522224067,102,Terminated: Crash
5,-117.68469897378827,115,Terminated: Crash
6,-41.80237531571052,84,Terminated: Crash
7,-100.77662860482475,94,Terminated: Crash
8,-97.7746933361993,101,Terminated: Crash
9,-257.14030560656545,128,Terminated: Crash
10,-2.551165157184016,126,Terminated: Crash
11,-242.98554924439188,197,Terminated: Crash
12,-89.03559952084474,140,Terminated: Crash
13,-29.766651680591707,159,Terminated: Crash
14,-75.69050401409451,214,Terminated: Crash
15,-72.72475666277528,242,Terminated: Crash
16,-21.785252731551708,208,Terminated: Crash
17,229.2034849371022,716,Terminated: Landed
18,210.8978305342061,413,Terminated: Landed
19,-49.04068144139205,288,Terminated: Crash
20,145.994043269627,457,Terminated: Crash
21,-109.00323253706009,999,Truncated: Sleep
22,-27.597497488022825,999,Truncated: Sleep
23,-6.062232592527281,999,Truncated: Sleep
24,-14.472237813707645,999,Truncated: Sleep
25,236.46761205783193,437,Terminated: Landed
26,103.68854936871122,887,Terminated: Crash
27,-70.75355917215191,302,Terminated: Crash
28,199.2915578699869,684,Terminated: Crash
29,156.52158397464808,735,Terminated: Crash
30,-113.89391203061453,999,Truncated: Sleep
31,177.18681615609114,698,Terminated: Crash
32,154.78401141906784,982,Terminated: Crash
33,221.00819655855238,688,Terminated: Landed
34,-12.991960170379615,999,Truncated: Sleep
35,-12.087780993674016,999,Truncated: Sleep
36,-34.64739806122323,999,Truncated: Sleep
37,-16.882060352654687,999,Truncated: Sleep
38,12.14265473602627,999,Truncated: Sleep
39,17.896190525008635,999,Truncated: Sleep
40,107.67619215427607,839,Terminated: Crash
41,-27.3613412241172,999,Truncated: Sleep
42,-61.582165257735404,999,Truncated: Sleep
43,-52.73106358220133,999,Truncated: Sleep
44,50.24648110715622,999,Truncated: Sleep
45,4.384766221957128,999,Truncated: Sleep
46,-21.680433979613497,999,Truncated: Sleep
47,-22.14783130494251,999,Truncated: Sleep
48,20.458012835003842,174,Terminated: Crash
49,5.941000752306559,999,Truncated: Sleep
50,-24.275300811708842,999,Truncated: Sleep
51,6.8440513193372,999,Truncated: Sleep
52,10.227669548992873,999,Truncated: Sleep
53,8.690685312372795,999,Truncated: Sleep
54,4.171921617324814,999,Truncated: Sleep
55,20.270208979112166,999,Truncated: Sleep
56,-45.493978974777654,999,Truncated: Sleep
57,-30.35125095760841,999,Truncated: Sleep
58,-3.6339276279451163,999,Truncated: Sleep
59,-25.55368407867534,999,Truncated: Sleep
60,-5.221790962357707,999,Truncated: Sleep
61,7.699897920177644,999,Truncated: Sleep
62,9.901583434407677,999,Truncated: Sleep
63,270.5221950140839,285,Terminated: Landed
64,-21.615467043964337,999,Truncated: Sleep
65,248.72249530093586,208,Terminated: Landed
66,17.912434292215337,999,Truncated: Sleep
67,47.462235544528966,105,Terminated: Crash
68,29.64162922325654,999,Truncated: Sleep
69,-15.562674816036534,999,Truncated: Sleep
70,-15.732905237010737,999,Truncated: Sleep
71,-52.90518848724194,999,Truncated: Sleep
72,-48.80874281668494,999,Truncated: Sleep
73,-46.79507296450224,999,Truncated: Sleep
74,-50.29347213615936,999,Truncated: Sleep
75,-34.176798016284934,999,Truncated: Sleep
76,17.762343038439337,999,Truncated: Sleep
77,-41.747329744157454,263,Terminated: Crash
78,174.77631979340643,999,Truncated: Sleep
79,-13.034856078383445,999,Truncated: Sleep
80,-49.96526499632332,999,Truncated: Sleep
81,-86.0225383653864,527,Terminated: Crash
82,188.23862161251145,741,Terminated: Crash
83,-7.53822033408556,999,Truncated: Sleep
84,-2.269240911838345,999,Truncated: Sleep
85,-61.09200889809694,999,Truncated: Sleep
86,-60.008820137873485,999,Truncated: Sleep
87,-23.509643610602662,999,Truncated: Sleep
88,8.548461781784763,999,Truncated: Sleep
89,-15.972009832942344,999,Truncated: Sleep
90,-44.48857153386825,999,Truncated: Sleep
91,-4.928551881137068,999,Truncated: Sleep
92,-63.76029509592851,999,Truncated: Sleep
93,-15.648083589413421,999,Truncated: Sleep
94,10.325081683068058,999,Truncated: Sleep
95,1.4166695046811129,999,Truncated: Sleep
96,-25.326575255403714,999,Truncated: Sleep
97,-88.15290513001939,738,Terminated: Crash
98,-48.290376581923944,999,Truncated: Sleep
99,-18.96863922462152,999,Truncated: Sleep
100,-119.60388982700645,776,Terminated: Crash
101,13.316695499708556,999,Truncated: Sleep
102,177.75258726601197,788,Terminated: Crash
103,24.95761614442118,999,Truncated: Sleep
104,-38.91173105875303,999,Truncated: Sleep
105,7.29781569002393,999,Truncated: Sleep
106,-46.64407270585834,999,Truncated: Sleep
107,227.6155694876603,515,Terminated: Landed
108,143.0259284539554,760,Terminated: Crash
109,237.71194592272838,475,Terminated: Landed
110,248.3729477138586,494,Terminated: Landed
111,-35.26610472378663,999,Truncated: Sleep
112,233.24719467275509,587,Terminated: Landed
113,-0.8518969648883818,999,Truncated: Sleep
114,-28.818528268480897,999,Truncated: Sleep
115,159.10817283278894,641,Terminated: Crash
116,105.07393780539971,999,Truncated: Sleep
117,21.44515105014288,999,Truncated: Sleep
118,225.28227374790333,767,Terminated: Landed
119,213.9698601954681,844,Terminated: Landed
120,233.48217067138296,340,Terminated: Landed
121,90.14574712939782,999,Truncated: Sleep
122,5.596566891237774,999,Truncated: Sleep
123,-4.257725861511455,999,Truncated: Sleep
124,246.71389833543756,301,Terminated: Landed
125,230.4574959124194,591,Terminated: Landed
126,179.89135459623938,780,Terminated: Crash
127,263.936124972121,390,Terminated: Landed
128,241.387745319364,470,Terminated: Landed
129,264.26984504881807,377,Terminated: Landed
130,51.21466976398619,999,Truncated: Sleep
131,116.27735495298484,987,Terminated: Crash
132,212.5457514856825,527,Terminated: Landed
133,-18.79738928928882,999,Truncated: Sleep
134,204.25175442427448,720,Terminated: Landed
135,54.63069911145759,999,Truncated: Sleep
136,6.904373560200018,999,Truncated: Sleep
137,230.97106179546475,597,Terminated: Landed
138,20.244945940421854,999,Truncated: Sleep
139,197.2461466872711,663,Terminated: Crash
140,5.1082394243956815,999,Truncated: Sleep
141,255.88609962037728,542,Terminated: Landed
142,109.39728980816236,993,Terminated: Crash
143,-1.1226725721332118,999,Truncated: Sleep
144,-1.9534470494597973,999,Truncated: Sleep
145,-17.43432072362597,999,Truncated: Sleep
146,61.867551258126944,999,Truncated: Sleep
147,172.98516782243684,621,Terminated: Crash
148,225.61057322036316,706,Terminated: Landed
149,183.6114953818213,712,Terminated: Crash
150,238.4685426464516,590,Terminated: Landed
151,179.52070414160565,849,Terminated: Crash
152,210.14545473994627,554,Terminated: Landed
153,186.51351556449248,670,Terminated: Crash
154,-12.851755712777681,999,Truncated: Sleep
155,271.37756948602765,326,Terminated: Landed
156,195.8479624925609,477,Terminated: Crash
157,245.97184518115895,537,Terminated: Landed
158,251.90602148244074,393,Terminated: Landed
159,252.74017481994926,509,Terminated: Landed
160,242.46466217518199,558,Terminated: Landed
161,271.4675934369883,437,Terminated: Landed
162,246.84831329014742,427,Terminated: Landed
163,268.3403770391235,326,Terminated: Landed
164,265.9241660453138,449,Terminated: Landed
165,185.2555945660044,637,Terminated: Crash
166,61.08622615401484,999,Truncated: Sleep
167,192.43246590596578,516,Terminated: Crash
168,253.36841317158044,303,Terminated: Landed
169,203.08971488614708,591,Terminated: Landed
170,281.16508524938547,323,Terminated: Landed
171,24.481974303620333,149,Terminated: Crash
172,241.95270645827682,342,Terminated: Landed
173,238.43789401108816,461,Terminated: Landed
174,245.39255981013736,369,Terminated: Landed
175,197.4566423364807,566,Terminated: Crash
176,245.80036773862255,410,Terminated: Landed
177,265.30165253989725,369,Terminated: Landed
178,269.1138185314926,382,Terminated: Landed
179,188.1916687944747,550,Terminated: Crash
180,256.7570998768863,384,Terminated: Landed
181,215.27515954864379,405,Terminated: Landed
182,181.51345451741628,580,Terminated: Crash
183,255.62853448914836,330,Terminated: Landed
184,249.50727468639514,379,Terminated: Landed
185,236.63903832972147,322,Terminated: Landed
186,213.12938098791054,619,Terminated: Landed
187,244.67304758399274,465,Terminated: Landed
188,245.59411898791916,414,Terminated: Landed
189,266.0722469870898,321,Terminated: Landed
190,266.14342269948787,448,Terminated: Landed
191,266.56780983178373,435,Terminated: Landed
192,229.79812148150302,433,Terminated: Landed
193,263.77480492924207,355,Terminated: Landed
194,263.17794029286915,371,Terminated: Landed
195,242.50149651744005,310,Terminated: Landed
196,254.95890114119945,339,Terminated: Landed
197,271.86296072595235,331,Terminated: Landed
198,273.33432482350327,362,Terminated: Landed
199,252.12107211140625,341,Terminated: Landed
200,227.90725227346326,600,Terminated: Landed
201,218.205509249623,474,Terminated: Landed
202,260.5472027247436,328,Terminated: Landed
203,229.15735265374533,297,Terminated: Landed
204,257.7085530129191,340,Terminated: Landed
205,224.82026046727552,501,Terminated: Landed
206,240.24605687640857,300,Terminated: Landed
207,221.60243697375893,425,Terminated: Landed
208,229.30039244664738,429,Terminated: Landed
209,232.795166718372,582,Terminated: Landed
210,240.23748889576007,450,Terminated: Landed
211,234.74871094931163,400,Terminated: Landed
212,245.1237367444939,388,Terminated: Landed
213,222.11201852627414,456,Terminated: Landed
214,266.65552751444557,323,Terminated: Landed
215,188.26536958854751,625,Terminated: Crash
216,267.8632540392024,349,Terminated: Landed
217,202.81395689339047,403,Terminated: Landed
218,267.78146177826454,279,Terminated: Landed
219,250.01148857218078,330,Terminated: Landed
220,252.42619154528876,492,Terminated: Landed
221,268.1826410072414,674,Terminated: Landed
222,258.5331785955288,456,Terminated: Landed
223,252.90639513899023,343,Terminated: Landed
224,264.06798738547303,301,Terminated: Landed
225,189.94672156234577,583,Terminated: Crash
226,221.4480304821125,521,Terminated: Landed
227,246.80904821383547,591,Terminated: Landed
228,254.18109724487692,422,Terminated: Landed
229,228.68282942250534,459,Terminated: Landed
230,231.75204181319572,505,Terminated: Landed
231,269.71685221423667,424,Terminated: Landed
232,247.37891623820437,448,Terminated: Landed
233,251.96144759825467,533,Terminated: Landed
234,256.69549856284664,326,Terminated: Landed
235,208.34913798000562,650,Terminated: Landed
236,269.9662814516637,326,Terminated: Landed
237,221.87427645344414,718,Terminated: Landed
238,183.43774909788948,695,Terminated: Crash
239,216.81291560630626,572,Terminated: Landed
240,261.7008739966192,421,Terminated: Landed
241,243.53803792212136,419,Terminated: Landed
242,237.31505818513392,522,Terminated: Landed
243,216.13914889706783,671,Terminated: Landed
244,239.51278768379362,439,Terminated: Landed
245,244.38250062439027,338,Terminated: Landed
246,259.64700539952685,471,Terminated: Landed
247,198.44543695768976,642,Terminated: Crash
248,176.84767576503828,722,Terminated: Crash
249,257.6308530997055,332,Terminated: Landed
250,246.37303927353642,440,Terminated: Landed
251,244.54704107848627,288,Terminated: Landed
252,235.5806725481972,630,Terminated: Landed
253,240.81909492363144,510,Terminated: Landed
254,246.2351770516309,429,Terminated: Landed
255,246.63130458846277,396,Terminated: Landed
256,231.5688757184464,553,Terminated: Landed
257,269.2608108741191,361,Terminated: Landed
258,259.7673564549053,269,Terminated: Landed
259,250.77047036988938,372,Terminated: Landed
260,220.15969577214824,480,Terminated: Landed
261,192.3087651214438,588,Terminated: Crash
262,235.15781940760846,453,Terminated: Landed
263,274.56463301985167,389,Terminated: Landed
264,256.5388925111989,349,Terminated: Landed
265,274.21353775173793,334,Terminated: Landed
266,265.6576231760493,326,Terminated: Landed
267,275.0697690269047,223,Terminated: Landed
268,267.42849486088176,305,Terminated: Landed
269,277.62265983122455,384,Terminated: Landed
270,280.2908218225879,499,Terminated: Landed
271,252.63415445041227,397,Terminated: Landed
272,238.50555121016612,499,Terminated: Landed
273,210.57819564121004,516,Terminated: Landed
274,242.55738457965433,323,Terminated: Landed
275,217.74721686350213,510,Terminated: Landed
276,281.61257554936674,326,Terminated: Landed
277,261.7209120005357,288,Terminated: Landed
278,270.195145132545,278,Terminated: Landed
279,65.22414701583492,123,Terminated: Crash
280,65.02075461613884,128,Terminated: Crash
281,29.453517507514448,125,Terminated: Crash
282,254.38775408869452,248,Terminated: Landed
283,171.30537079701648,896,Terminated: Crash
284,18.436531330570034,245,Terminated: Crash
285,238.98031902413425,252,Terminated: Landed
286,280.2971778809643,338,Terminated: Landed
287,250.71350159280064,313,Terminated: Landed
288,240.40882044561897,594,Terminated: Landed
289,254.05587826088203,324,Terminated: Landed
290,257.18494576144184,466,Terminated: Landed
291,257.70831814276295,407,Terminated: Landed
292,233.670053937113,485,Terminated: Landed
293,205.69479958230352,505,Terminated: Landed
294,260.8173110672896,501,Terminated: Landed
295,170.41237773906084,689,Terminated: Crash
296,258.07127288562685,357,Terminated: Landed
297,264.0621777495586,323,Terminated: Landed
298,204.45351389963218,390,Terminated: Landed
299,240.50404278984075,279,Terminated: Landed
300,223.04540420453088,383,Terminated: Landed
301,243.03007153108575,444,Terminated: Landed
302,231.9842347790925,261,Terminated: Landed
303,257.9548973922362,479,Terminated: Landed
304,277.6627442726643,370,Terminated: Landed
305,259.96754438514137,335,Terminated: Landed
306,158.09242954619674,827,Terminated: Crash
307,287.4124049919614,374,Terminated: Landed
308,240.49838008891814,373,Terminated: Landed
309,242.45830484785557,479,Terminated: Landed
310,243.14732313726842,399,Terminated: Landed
311,285.2265633416306,364,Terminated: Landed
312,203.70477018585854,499,Terminated: Landed
313,221.40432115491285,431,Terminated: Landed
314,267.35818483796925,384,Terminated: Landed
315,245.09285059607066,256,Terminated: Landed
316,279.2316559507142,337,Terminated: Landed
317,218.94928603754627,347,Terminated: Landed
318,248.1443753477241,361,Terminated: Landed
319,264.6399582460805,377,Terminated: Landed
320,47.43917418934322,286,Terminated: Crash
321,250.07243545731413,316,Terminated: Landed
322,254.80240648741696,374,Terminated: Landed
323,219.23995747435237,449,Terminated: Landed
324,234.56437572839795,319,Terminated: Landed
325,267.33028652927777,240,Terminated: Landed
326,273.6013069578323,341,Terminated: Landed
327,270.4155327423854,280,Terminated: Landed
328,239.69159112516428,397,Terminated: Landed
329,263.0739146840181,508,Terminated: Landed
330,266.87510058659825,268,Terminated: Landed
331,253.81408155104106,481,Terminated: Landed
332,240.9101300838744,387,Terminated: Landed
333,276.9833628476731,289,Terminated: Landed
334,255.25974964526398,377,Terminated: Landed
335,278.9891481723803,589,Terminated: Landed
336,284.1103747045763,379,Terminated: Landed
337,264.728733357157,337,Terminated: Landed
338,259.2004466427401,326,Terminated: Landed
339,262.46902502885985,335,Terminated: Landed
340,263.8218049950607,258,Terminated: Landed
341,219.79930719459531,350,Terminated: Landed
342,232.53812903123432,427,Terminated: Landed
343,246.22938277287568,288,Terminated: Landed
344,273.29722370028117,321,Terminated: Landed
345,262.5620100977827,361,Terminated: Landed
346,214.56413081161017,311,Terminated: Landed
347,269.9335777436282,278,Terminated: Landed
348,289.4510263475097,332,Terminated: Landed
349,256.5343633830452,386,Terminated: Landed
350,292.2267395079276,286,Terminated: Landed
351,248.36462358354802,410,Terminated: Landed
352,232.34735619580206,284,Terminated: Landed
353,293.4850817765688,312,Terminated: Landed
354,267.8032187921799,328,Terminated: Landed
355,262.13162337204204,434,Terminated: Landed
356,246.4872152537881,434,Terminated: Landed
357,224.18830631688348,286,Terminated: Landed
358,71.76878550914967,290,Terminated: Crash
359,253.88003810234466,274,Terminated: Landed
360,258.08198889373824,340,Terminated: Landed
361,261.47545666951817,274,Terminated: Landed
362,247.2691852052643,347,Terminated: Landed
363,253.36755216767054,369,Terminated: Landed
364,228.67035540830014,439,Terminated: Landed
365,263.60822485825184,318,Terminated: Landed
366,272.6954538287755,369,Terminated: Landed
367,263.3933445160894,403,Terminated: Landed
368,212.30547088724154,410,Terminated: Landed
369,259.34638804780354,361,Terminated: Landed
370,134.6000801270667,999,Truncated: Sleep
371,284.2126686685408,373,Terminated: Landed
372,268.9373207217115,434,Terminated: Landed
373,271.21351728412867,394,Terminated: Landed
374,84.9181157666258,999,Truncated: Sleep
375,224.93557427821486,430,Terminated: Landed
376,220.79316559926076,446,Terminated: Landed
377,202.75854389727357,473,Terminated: Landed
378,242.4011534942939,324,Terminated: Landed
379,202.39380632220855,465,Terminated: Landed
380,266.5383196747521,312,Terminated: Landed
381,224.79396335567407,778,Terminated: Landed
382,102.95352463751803,999,Truncated: Sleep
383,235.91717975178207,363,Terminated: Landed
384,259.53912091891834,352,Terminated: Landed
385,239.1539651711585,557,Terminated: Landed
386,284.5813626885649,283,Terminated: Landed
387,241.12225756212177,276,Terminated: Landed
388,233.060771693487,246,Terminated: Landed
389,213.10038800455754,304,Terminated: Landed
390,81.9718846723148,999,Truncated: Sleep
391,229.2887576145298,410,Terminated: Landed
392,247.2821692519741,263,Terminated: Landed
393,229.037644296139,439,Terminated: Landed
394,198.35900342149466,476,Terminated: Crash
395,265.0022078247497,553,Terminated: Landed
396,265.3881348084666,331,Terminated: Landed
397,264.52116217744606,304,Terminated: Landed
398,254.42942747484022,364,Terminated: Landed
399,226.57131372544228,316,Terminated: Landed
400,238.36702160535006,300,Terminated: Landed
401,256.9989792519081,341,Terminated: Landed
402,43.79538722279736,245,Terminated: Crash
403,4.317532104862067,232,Terminated: Crash
404,211.50097462924774,362,Terminated: Landed
405,203.8585050012074,345,Terminated: Landed
406,293.3150762841325,421,Terminated: Landed
407,296.76003843377,236,Terminated: Landed
408,274.03410661847215,737,Terminated: Landed
409,109.04956032435001,999,Truncated: Sleep
410,271.0212696043641,344,Terminated: Landed
411,224.70079445159132,437,Terminated: Landed
412,221.91593529672932,308,Terminated: Landed
413,204.80081768558665,336,Terminated: Landed
414,122.12601856352605,999,Truncated: Sleep
415,282.01688800234103,267,Terminated: Landed
416,224.64992406139226,369,Terminated: Landed
417,237.4580369018761,397,Terminated: Landed
418,275.7431197426175,371,Terminated: Landed
419,119.95145404842262,999,Truncated: Sleep
420,277.214058977004,309,Terminated: Landed
421,252.52698306803887,358,Terminated: Landed
422,243.68469439686413,292,Terminated: Landed
423,0.6300582917726416,348,Terminated: Crash
424,255.42042645725417,315,Terminated: Landed
425,229.17654476353746,314,Terminated: Landed
426,263.6895524383958,410,Terminated: Landed
427,291.7390036515817,274,Terminated: Landed
428,266.3043749687372,310,Terminated: Landed
429,297.6557337499736,290,Terminated: Landed
430,250.13144065621583,281,Terminated: Landed
431,-67.48290945440326,310,Terminated: Crash
432,249.33838513874733,404,Terminated: Landed
433,214.28592097762282,464,Terminated: Landed
434,253.40643790287749,317,Terminated: Landed
435,200.07509474043826,477,Terminated: Landed
436,229.62300777306618,288,Terminated: Landed
437,8.845646388605715,225,Terminated: Crash
438,231.43641370248162,290,Terminated: Landed
439,-10.06784877338498,195,Terminated: Crash
440,272.08685451940323,279,Terminated: Landed
441,247.82392626690296,301,Terminated: Landed
442,266.91710417088694,299,Terminated: Landed
443,233.3854145645009,271,Terminated: Landed
444,254.2999183478459,414,Terminated: Landed
445,289.6111562678685,323,Terminated: Landed
446,151.62257666751816,999,Truncated: Sleep
447,220.64211370423294,346,Terminated: Landed
448,229.83937175850483,419,Terminated: Landed
449,237.9688490251657,309,Terminated: Landed
450,251.77548738836816,338,Terminated: Landed
451,292.96278208928857,288,Terminated: Landed
452,269.24773206758084,356,Terminated: Landed
453,236.36821897491203,364,Terminated: Landed
454,267.92372081873737,243,Terminated: Landed
455,292.11147146816165,280,Terminated: Landed
456,236.3272099627323,418,Terminated: Landed
457,291.54008967139254,269,Terminated: Landed
458,263.960616490472,325,Terminated: Landed
459,269.3512517388117,305,Terminated: Landed
460,223.4956823648999,531,Terminated: Landed
461,234.66255830200075,305,Terminated: Landed
462,260.3627009211824,389,Terminated: Landed
463,269.9537134902482,319,Terminated: Landed
464,51.271182807677576,186,Terminated: Crash
465,244.08759695149826,602,Terminated: Landed
466,194.29344050820455,466,Terminated: Crash
467,258.88001314630947,250,Terminated: Landed
468,286.5277381041161,334,Terminated: Landed
469,276.45151120185943,349,Terminated: Landed
470,262.59283501046025,391,Terminated: Landed
471,273.7388580590806,286,Terminated: Landed
472,256.8226777421562,323,Terminated: Landed
473,235.024788620633,312,Terminated: Landed
474,244.31469486359563,339,Terminated: Landed
475,255.9998069006345,312,Terminated: Landed
476,230.89367961733328,630,Terminated: Landed
477,247.50143435378402,387,Terminated: Landed
478,270.88269000738984,302,Terminated: Landed
479,274.33353865219965,317,Terminated: Landed
480,214.3713974326199,390,Terminated: Landed
481,235.50837181229932,317,Terminated: Landed
482,298.7984338206044,432,Terminated: Landed
483,219.89005201577996,438,Terminated: Landed
484,246.29215777228382,361,Terminated: Landed
485,283.5356505718131,356,Terminated: Landed
486,245.94384439683256,314,Terminated: Landed
487,135.94767488280252,999,Truncated: Sleep
488,231.86642557753157,398,Terminated: Landed
489,236.2135557988966,431,Terminated: Landed
490,250.01576466933267,343,Terminated: Landed
491,3.723358075128786,288,Terminated: Crash
492,281.3854128648105,590,Terminated: Landed
493,222.91255764598705,457,Terminated: Landed
494,223.23677773264552,646,Terminated: Landed
495,239.30462139528413,652,Terminated: Landed
496,113.31059110260406,999,Truncated: Sleep
497,156.15092583047914,853,Terminated: Crash
498,216.63510596404006,514,Terminated: Landed
499,104.72151427668739,999,Truncated: Sleep
