# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-122.23468881512568,92,Terminated: Crash
1,-80.71813209420873,72,Terminated: Crash
2,-145.7483077454321,81,Terminated: Crash
3,-97.0674688825579,92,Terminated: Crash
4,-125.82551886683623,103,Terminated: Crash
5,-184.48478530071975,78,Terminated: Crash
6,-129.9158801186209,64,Terminated: Crash
7,-28.267615253983948,94,Terminated: Crash
8,-97.23539775170049,95,Terminated: Crash
9,-95.94005133508017,175,Terminated: Crash
10,-138.03211773297915,159,Terminated: Crash
11,-102.53471992020525,141,Terminated: Crash
12,-108.70029614907281,90,Terminated: Crash
13,-133.04466992730872,95,Terminated: Crash
14,-76.13796471200348,166,Terminated: Crash
15,-76.05352983516866,170,Terminated: Crash
16,-35.03779312647812,67,Terminated: Crash
17,28.153922249055483,195,Terminated: Crash
18,13.883332291566944,212,Terminated: Crash
19,-51.6623414716539,128,Terminated: Crash
20,49.17676848204093,999,Truncated: Sleep
21,27.697001273795202,999,Truncated: Sleep
22,-97.28452871079068,999,Truncated: Sleep
23,-121.19869608515089,999,Truncated: Sleep
24,-11.802729668970677,999,Truncated: Sleep
25,-52.915321185239165,999,Truncated: Sleep
26,31.463974849798888,232,Terminated: Crash
27,-55.279613097035515,311,Terminated: Crash
28,166.14242698534036,902,Terminated: Crash
29,-55.379782327136084,999,Truncated: Sleep
30,-100.34328620899599,999,Truncated: Sleep
31,-11.367011117306774,55,Terminated: Crash
32,-36.52351949186395,94,Terminated: Crash
33,-45.504146758815544,999,Truncated: Sleep
34,-48.82754040528488,999,Truncated: Sleep
35,-59.934844986599266,999,Truncated: Sleep
36,-62.915233396344675,999,Truncated: Sleep
37,6.124382572053596,999,Truncated: Sleep
38,19.00593067760024,999,Truncated: Sleep
39,-16.50922847457604,999,Truncated: Sleep
40,-21.57217605732359,999,Truncated: Sleep
41,-38.41489121298807,999,Truncated: Sleep
42,-16.368922168927316,999,Truncated: Sleep
43,-12.495186597624153,999,Truncated: Sleep
44,-38.955475504677615,999,Truncated: Sleep
45,-36.07521706217049,999,Truncated: Sleep
46,-42.05091367514499,999,Truncated: Sleep
47,-21.247579803707094,999,Truncated: Sleep
48,-32.624021784591264,999,Truncated: Sleep
49,-28.674045381713036,999,Truncated: Sleep
50,-60.81780103472271,999,Truncated: Sleep
51,-40.64567883023561,999,Truncated: Sleep
52,-12.404413619542108,999,Truncated: Sleep
53,-32.481958095756944,999,Truncated: Sleep
54,-60.2080414452755,999,Truncated: Sleep
55,-19.231932408561278,999,Truncated: Sleep
56,-26.964763662174374,999,Truncated: Sleep
57,-22.054136744566403,999,Truncated: Sleep
58,-20.323585196872447,999,Truncated: Sleep
59,25.153957614726494,999,Truncated: Sleep
60,-26.418485713267064,999,Truncated: Sleep
61,-28.245390521645074,999,Truncated: Sleep
62,19.800016182102954,999,Truncated: Sleep
63,-1.4291900074627757,999,Truncated: Sleep
64,25.372785053250567,259,Terminated: Crash
65,-0.40190173784433547,999,Truncated: Sleep
66,-0.05210523814662871,999,Truncated: Sleep
67,28.295853028894445,999,Truncated: Sleep
68,10.166214209235251,999,Truncated: Sleep
69,-19.47305367380535,999,Truncated: Sleep
70,-37.52670219868948,999,Truncated: Sleep
71,4.407862422674262,999,Truncated: Sleep
72,-17.945124187584874,999,Truncated: Sleep
73,-4.950825304009048,999,Truncated: Sleep
74,301.14967349612493,264,Terminated: Landed
75,17.461519142390145,999,Truncated: Sleep
76,50.86952211475987,999,Truncated: Sleep
77,224.0447388677177,600,Terminated: Landed
78,-5.092382831810269,128,Terminated: Crash
79,217.47284598494096,613,Terminated: Landed
80,-28.75908827218658,999,Truncated: Sleep
81,-39.32626161547913,999,Truncated: Sleep
82,19.784767537087472,999,Truncated: Sleep
83,-10.848263531076837,999,Truncated: Sleep
84,-2.0409280701690324,999,Truncated: Sleep
85,2.681787733554428,999,Truncated: Sleep
86,237.46795934111336,528,Terminated: Landed
87,-21.477965083596573,999,Truncated: Sleep
88,292.3418406214741,307,Terminated: Landed
89,218.45548813300303,432,Terminated: Landed
90,216.13481054062268,494,Terminated: Landed
91,234.85201206763307,438,Terminated: Landed
92,147.51840940172926,870,Terminated: Crash
93,247.49905031918746,231,Terminated: Landed
94,304.37038984005903,158,Terminated: Landed
95,220.44704894961382,300,Terminated: Landed
96,-18.479740496939513,94,Terminated: Crash
97,229.668023823316,394,Terminated: Landed
98,249.5316647535612,332,Terminated: Landed
99,228.183681612696,349,Terminated: Landed
100,209.2082020959191,551,Terminated: Landed
101,277.61060561849683,174,Terminated: Landed
102,225.48908330038324,382,Terminated: Landed
103,287.3833813393426,209,Terminated: Landed
104,230.64664232573853,374,Terminated: Landed
105,-12.096324715671187,109,Terminated: Crash
106,278.7324424842692,343,Terminated: Landed
107,-6.260586222790323,138,Terminated: Crash
108,254.6003544512435,402,Terminated: Landed
109,216.65973144587585,380,Terminated: Landed
110,277.9003308883712,276,Terminated: Landed
111,212.20723188690312,420,Terminated: Landed
112,255.3580545049662,402,Terminated: Landed
113,283.1248198447425,296,Terminated: Landed
114,293.0219613096267,291,Terminated: Landed
115,269.81131675521897,275,Terminated: Landed
116,262.6922973316359,394,Terminated: Landed
117,241.00104612946373,362,Terminated: Landed
118,241.77229821440528,259,Terminated: Landed
119,242.00874410380425,479,Terminated: Landed
120,259.14536616514187,400,Terminated: Landed
121,240.21915881749965,318,Terminated: Landed
122,285.050518389536,306,Terminated: Landed
123,250.2209976733521,336,Terminated: Landed
124,246.82713077649976,322,Terminated: Landed
125,283.5501686021271,326,Terminated: Landed
126,212.40244953549703,390,Terminated: Landed
127,276.3849132177745,361,Terminated: Landed
128,286.89006889091877,317,Terminated: Landed
129,218.2419601371825,462,Terminated: Landed
130,233.9762351463649,313,Terminated: Landed
131,204.68016828304008,442,Terminated: Landed
132,226.84191456087922,446,Terminated: Landed
133,244.73451489180738,235,Terminated: Landed
134,222.41194679296467,262,Terminated: Landed
135,224.33640229579535,396,Terminated: Landed
136,269.2328025869469,284,Terminated: Landed
137,234.97754335839267,427,Terminated: Landed
138,251.39779377048833,406,Terminated: Landed
139,254.81413973228842,286,Terminated: Landed
140,258.65664435054566,285,Terminated: Landed
141,226.58289195157386,620,Terminated: Landed
142,193.28506670077763,668,Terminated: Crash
