# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-78.6174448290867,71,Terminated: Crash
1,-142.93768183452494,87,Terminated: Crash
2,-70.78698673034039,87,Terminated: Crash
3,-117.75521257824049,61,Terminated: Crash
4,-337.64132876941005,139,Terminated: Out of view
5,-118.32853110236185,86,Terminated: Crash
6,-197.316112611293,142,Terminated: Crash
7,-108.00158603817307,78,Terminated: Crash
8,-185.68334286037825,120,Terminated: Crash
9,-117.69230012188892,141,Terminated: Crash
10,-168.37776377378032,109,Terminated: Crash
11,75.52280337090022,999,Truncated: Sleep
12,-51.64407306434309,196,Terminated: Crash
13,-25.58811110900274,352,Terminated: Crash
14,116.32526985950393,999,Truncated: Sleep
15,-246.64824385283433,950,Terminated: Crash
16,-96.94695059167175,999,Truncated: Sleep
17,-171.37014336530228,999,Truncated: Sleep
18,139.48561850858584,901,Terminated: Crash
19,-108.00690029985593,699,Terminated: Crash
20,-50.22907345244578,999,Truncated: Sleep
21,-33.85614902634817,999,Truncated: Sleep
22,-87.5668197842373,999,Truncated: Sleep
23,-116.76550797688634,999,Truncated: Sleep
24,-125.12098331755867,498,Terminated: Crash
25,-68.51953704201898,213,Terminated: Crash
26,-75.7732875442493,999,Truncated: Sleep
27,-139.04683928040797,498,Terminated: Crash
28,-94.3822778133606,999,Truncated: Sleep
29,-83.66075853387461,999,Truncated: Sleep
30,-45.38620153560843,999,Truncated: Sleep
31,-29.803652121256594,999,Truncated: Sleep
32,-19.13297940983695,999,Truncated: Sleep
33,3.5719629182297052,999,Truncated: Sleep
34,-43.91401155999968,999,Truncated: Sleep
35,-27.57949289530396,999,Truncated: Sleep
36,-15.45974546918063,999,Truncated: Sleep
37,-24.409270714702284,999,Truncated: Sleep
38,-40.67665826596023,999,Truncated: Sleep
39,-43.646050731107074,999,Truncated: Sleep
40,-19.626107734506814,999,Truncated: Sleep
41,-4.467079669548018,999,Truncated: Sleep
42,-67.40363983642604,999,Truncated: Sleep
43,-6.644105692401846,999,Truncated: Sleep
44,5.342659240784465,999,Truncated: Sleep
45,19.722440703692378,999,Truncated: Sleep
46,-36.46011275066252,999,Truncated: Sleep
47,-11.465932335967908,999,Truncated: Sleep
48,-110.37659874149799,238,Terminated: Crash
49,10.729575063207541,999,Truncated: Sleep
50,2.7384496548312627,999,Truncated: Sleep
51,25.0720382642419,999,Truncated: Sleep
52,-0.7114809911582474,999,Truncated: Sleep
53,-120.08309303443181,274,Terminated: Crash
54,-158.27948103962484,472,Terminated: Crash
55,-17.350056707256705,999,Truncated: Sleep
56,-170.083755583598,547,Terminated: Crash
57,-104.420101252715,999,Truncated: Sleep
58,-146.14418102328204,999,Truncated: Sleep
59,-90.38998184143068,999,Truncated: Sleep
60,-31.859154762045236,999,Truncated: Sleep
61,-68.1715859494298,999,Truncated: Sleep
62,-45.10728417444173,999,Truncated: Sleep
63,167.3555852317891,697,Terminated: Crash
64,-91.58567622779303,999,Truncated: Sleep
65,156.39244200673812,733,Terminated: Crash
66,192.98281382745967,456,Terminated: Crash
67,-81.27211778156726,205,Terminated: Crash
68,-96.66632828707232,999,Truncated: Sleep
69,197.3853998815511,522,Terminated: Crash
70,-100.27504260676234,440,Terminated: Crash
71,-76.2745800580392,318,Terminated: Crash
72,-119.72595241755478,568,Terminated: Crash
73,-200.26021143108028,942,Terminated: Crash
74,-97.23289952746116,171,Terminated: Crash
75,-102.02962930680155,999,Truncated: Sleep
76,-113.16749888791071,400,Terminated: Crash
77,-25.10373189827205,999,Truncated: Sleep
78,-70.45873657606202,309,Terminated: Crash
79,-30.96744599031128,999,Truncated: Sleep
80,-57.13395679338112,999,Truncated: Sleep
81,22.66643082648509,999,Truncated: Sleep
82,3.5736627389371627,999,Truncated: Sleep
83,33.13722420029615,999,Truncated: Sleep
84,8.431714331868594,999,Truncated: Sleep
85,20.61207014968884,999,Truncated: Sleep
86,19.939905501627543,999,Truncated: Sleep
87,28.878535336737322,999,Truncated: Sleep
88,24.63413918301556,999,Truncated: Sleep
89,29.485885021500135,999,Truncated: Sleep
90,-15.351284693187706,999,Truncated: Sleep
91,9.233411544420866,999,Truncated: Sleep
92,5.653188426642919,999,Truncated: Sleep
93,-25.42918966996282,999,Truncated: Sleep
94,-35.41574982955104,999,Truncated: Sleep
95,-4.183522237563716,999,Truncated: Sleep
96,40.58219223284443,999,Truncated: Sleep
97,-31.663735981274723,999,Truncated: Sleep
98,-8.386459426369557,999,Truncated: Sleep
99,2.892969666302478,999,Truncated: Sleep
100,-7.764590725059273,999,Truncated: Sleep
101,3.5958114062882327,999,Truncated: Sleep
102,-41.43138433400415,999,Truncated: Sleep
103,-8.507568869714412,999,Truncated: Sleep
104,-0.4051146847074192,999,Truncated: Sleep
105,4.286071911045454,999,Truncated: Sleep
106,-32.2119957288999,999,Truncated: Sleep
107,-38.07245664902632,999,Truncated: Sleep
108,-24.25227604448959,999,Truncated: Sleep
109,-9.92878539791959,999,Truncated: Sleep
110,-2.83527575529967,999,Truncated: Sleep
111,0.041349513454648656,999,Truncated: Sleep
112,-14.638213411984525,999,Truncated: Sleep
113,14.99799413158427,999,Truncated: Sleep
114,-64.77101576392883,999,Truncated: Sleep
