# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-132.48798098726664,70,Terminated: Crash
1,-160.39646069413945,101,Terminated: Crash
2,-345.7812319560711,116,Terminated: Out of view
3,-350.8571699229667,112,Terminated: Out of view
4,-132.88270148153737,87,Terminated: Crash
5,-224.0686529168695,120,Terminated: Crash
6,-85.59872563364208,120,Terminated: Crash
7,-116.26175063602007,133,Terminated: Crash
8,-12.982457703949976,142,Terminated: Crash
9,-14.199752208513814,139,Terminated: Crash
10,-85.37851068876087,134,Terminated: Crash
11,-86.08528988504659,120,Terminated: Crash
12,2.6731437432783878,157,Terminated: Crash
13,-63.28930711654411,166,Terminated: Crash
14,9.112702069381276,999,Truncated: Sleep
15,6.78073774987466,207,Terminated: Crash
16,32.32957910793618,202,Terminated: Crash
17,74.8266367944747,999,Truncated: Sleep
18,-53.96186294755757,999,Truncated: Sleep
19,-130.40009505322763,999,Truncated: Sleep
20,-126.94930322112654,999,Truncated: Sleep
21,-76.39947341790122,999,Truncated: Sleep
22,-65.03241688234041,999,Truncated: Sleep
23,-13.748304791391643,999,Truncated: Sleep
24,265.9149202439182,335,Terminated: Landed
25,128.76653819019768,854,Terminated: Crash
26,3.6170830161617973,999,Truncated: Sleep
27,147.22963776196937,751,Terminated: Crash
28,-13.969436448070885,999,Truncated: Sleep
29,-50.48434137383574,999,Truncated: Sleep
30,-22.50951412685097,999,Truncated: Sleep
31,-18.04764996433401,999,Truncated: Sleep
32,-1.1033013372254548,999,Truncated: Sleep
33,-14.160159782724081,999,Truncated: Sleep
34,1.9385632934011994,999,Truncated: Sleep
35,-15.468251814549472,999,Truncated: Sleep
36,-29.643569083444447,999,Truncated: Sleep
37,-1.2717749261598732,999,Truncated: Sleep
38,13.895705026961561,999,Truncated: Sleep
39,4.0253710156357245,999,Truncated: Sleep
40,21.459795634821464,999,Truncated: Sleep
41,-35.467402168751725,999,Truncated: Sleep
42,20.289454841482904,999,Truncated: Sleep
43,-54.620190232938505,999,Truncated: Sleep
44,-37.959006170896245,999,Truncated: Sleep
45,-34.927226666824815,999,Truncated: Sleep
46,-21.62211193219658,999,Truncated: Sleep
47,-33.34848467912286,999,Truncated: Sleep
48,-39.686708563681705,999,Truncated: Sleep
49,-184.2406005141763,294,Terminated: Crash
50,213.17698365833883,418,Terminated: Landed
51,168.39774752488546,525,Terminated: Crash
52,254.0733123219133,435,Terminated: Landed
53,-125.8583031821635,453,Terminated: Crash
54,211.95606400417103,509,Terminated: Landed
55,284.85792199289864,410,Terminated: Landed
56,219.71429780372637,433,Terminated: Landed
57,-234.11873226844733,874,Terminated: Crash
58,272.44181401288307,230,Terminated: Landed
59,229.94443941552703,270,Terminated: Landed
60,240.1028540959087,370,Terminated: Landed
61,236.82172484968942,964,Terminated: Landed
62,274.55956440577336,355,Terminated: Landed
63,238.79470826319343,327,Terminated: Landed
64,232.97969466277164,368,Terminated: Landed
65,251.19887570036354,311,Terminated: Landed
