# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-278.79806119812076,52,Terminated: Crash
1,-231.79890139464447,125,Terminated: Crash
2,-79.18274952104358,123,Terminated: Crash
3,-101.21585944947026,76,Terminated: Crash
4,-159.9119346029931,102,Terminated: Crash
5,-241.50546538705044,120,Terminated: Crash
6,-139.87740596864157,111,Terminated: Crash
7,-84.33239327721444,110,Terminated: Crash
8,-51.446957036019114,94,Terminated: Crash
9,-236.37122266666773,95,Terminated: Crash
10,-113.00679410761865,121,Terminated: Crash
11,-158.42224060982772,121,Terminated: Crash
12,-75.9990975986151,146,Terminated: Crash
13,-37.86737736875607,161,Terminated: Crash
14,-42.00611680995631,189,Terminated: Crash
15,11.703691629427425,999,Truncated: Sleep
16,36.78393530880422,265,Terminated: Crash
17,-39.27698890902381,999,Truncated: Sleep
18,-118.06897411155641,999,Truncated: Sleep
19,-34.06741873873535,999,Truncated: Sleep
20,-20.995273397134348,999,Truncated: Sleep
21,-57.77971112416592,999,Truncated: Sleep
22,-73.9760385157891,999,Truncated: Sleep
23,45.09561959483467,999,Truncated: Sleep
24,5.395656544136367,999,Truncated: Sleep
25,11.857540550915079,999,Truncated: Sleep
26,-56.650167430887336,999,Truncated: Sleep
27,-36.330103918311664,999,Truncated: Sleep
28,199.3099506033297,736,Terminated: Crash
29,11.701105690216423,999,Truncated: Sleep
30,21.054293190576487,999,Truncated: Sleep
31,-17.41557920510014,999,Truncated: Sleep
32,163.1077343016858,366,Terminated: Crash
33,134.1568419043513,752,Terminated: Crash
34,188.90162908323666,379,Terminated: Crash
35,73.2088984190678,999,Truncated: Sleep
36,21.019425985912967,999,Truncated: Sleep
37,-17.128999395634192,999,Truncated: Sleep
38,3.2752048749242904,999,Truncated: Sleep
39,-10.841484670929447,999,Truncated: Sleep
40,-35.52502944426731,999,Truncated: Sleep
41,-34.87278502463639,999,Truncated: Sleep
42,-7.023163701994811,999,Truncated: Sleep
43,25.229269358907054,999,Truncated: Sleep
44,18.874010410007543,999,Truncated: Sleep
45,27.43682876578114,999,Truncated: Sleep
46,-35.423633903582015,999,Truncated: Sleep
47,245.68046602646413,306,Terminated: Landed
48,30.170075310490866,999,Truncated: Sleep
49,259.3170814427745,887,Terminated: Landed
50,19.505359885689437,999,Truncated: Sleep
51,23.584794665269754,999,Truncated: Sleep
52,194.97016197666647,809,Terminated: Crash
53,264.42428421931675,821,Terminated: Landed
54,240.5435664576514,770,Terminated: Landed
55,155.48269755908575,999,Truncated: Sleep
56,28.43385215895158,999,Truncated: Sleep
57,154.29047141854844,856,Terminated: Crash
58,176.80626756359857,546,Terminated: Crash
59,50.97646093828715,999,Truncated: Sleep
60,182.01206789462913,482,Terminated: Crash
61,95.38195291834849,999,Truncated: Sleep
62,241.76486396621544,754,Terminated: Landed
63,213.23082609906345,421,Terminated: Landed
64,205.85978603289405,606,Terminated: Landed
65,0.2251253438680476,999,Truncated: Sleep
66,32.09349579912238,999,Truncated: Sleep
67,-6.5287314429575085,999,Truncated: Sleep
68,-30.601500026421505,999,Truncated: Sleep
69,3.001557725255052,999,Truncated: Sleep
70,13.102764066258908,999,Truncated: Sleep
71,27.88652934106317,999,Truncated: Sleep
72,-30.768615289343614,999,Truncated: Sleep
73,-6.341381363322401,999,Truncated: Sleep
74,-22.50398973398163,999,Truncated: Sleep
75,39.54905669115621,999,Truncated: Sleep
76,40.49145345348602,999,Truncated: Sleep
77,12.20436031431129,999,Truncated: Sleep
78,191.01119035759956,691,Terminated: Crash
79,191.41695209829277,682,Terminated: Crash
80,133.52985508949368,750,Terminated: Crash
81,171.37678623398858,841,Terminated: Crash
82,205.8705956732967,645,Terminated: Landed
83,132.54078698888603,885,Terminated: Crash
84,132.30108767113217,833,Terminated: Crash
85,232.2164020159702,475,Terminated: Landed
86,183.33592992845803,560,Terminated: Crash
87,210.9368509351798,551,Terminated: Landed
88,14.649106011474851,999,Truncated: Sleep
89,205.55875164575713,495,Terminated: Landed
90,-10.821073732591442,999,Truncated: Sleep
91,258.08998765604764,397,Terminated: Landed
92,178.1823131982798,525,Terminated: Crash
93,234.58123770357525,383,Terminated: Landed
94,260.44811801873766,366,Terminated: Landed
95,252.17902724224334,376,Terminated: Landed
