# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-51.705762609865346,52,Terminated: Crash
1,-60.62907464790548,125,Terminated: Crash
2,-14.205418248429986,126,Terminated: Crash
3,-35.53165618145004,85,Terminated: Crash
4,-34.1306053186175,145,Terminated: Crash
5,-24.080907362488283,117,Terminated: Crash
6,-16.06832139848113,116,Terminated: Crash
7,-61.84316959266753,113,Terminated: Crash
8,-44.67279458989813,96,Terminated: Crash
9,0.5899308639292442,139,Terminated: Crash
10,-78.16142485735857,150,Terminated: Crash
11,18.6744530687684,138,Terminated: Crash
12,-37.09679980889646,120,Terminated: Crash
13,-2.6332398368663092,109,Terminated: Crash
14,3.3022342952639256,161,Terminated: Crash
15,15.329042087001831,258,Terminated: Crash
16,17.323456571092038,114,Terminated: Crash
17,2.1612719876863267,269,Terminated: Crash
18,13.898433054823943,134,Terminated: Crash
19,34.308559348401204,127,Terminated: Crash
20,8.796166954793257,413,Terminated: Crash
21,-67.64506921374885,999,Truncated: Sleep
22,-6.010225954321513,528,Terminated: Crash
23,-71.1057748605653,972,Terminated: Crash
24,-56.904573928135676,999,Truncated: Sleep
25,-47.986694649496926,563,Terminated: Crash
26,-56.1182141612235,620,Terminated: Crash
27,-30.54197229843656,343,Terminated: Crash
28,-55.04364030675887,666,Terminated: Crash
29,-11.266596553478792,274,Terminated: Crash
30,-28.268131492598762,564,Terminated: Crash
31,30.374576528035306,802,Terminated: Crash
32,-34.42496168559813,999,Truncated: Sleep
33,-50.83800802970904,999,Truncated: Sleep
34,-45.81039086144584,999,Truncated: Sleep
35,-144.97826616958696,383,Terminated: Crash
36,-83.24649707776436,213,Terminated: Crash
37,-72.82381755552615,135,Terminated: Crash
38,-111.31210725537771,160,Terminated: Crash
39,-87.8360666974912,111,Terminated: Crash
40,-55.9900520337501,999,Truncated: Sleep
41,-16.13950525469085,770,Terminated: Crash
42,-26.34113524825664,999,Truncated: Sleep
43,-16.2194158611877,669,Terminated: Crash
44,15.029501312031055,180,Terminated: Crash
45,5.157251850389955,999,Truncated: Sleep
46,-29.13192530912343,972,Terminated: Crash
47,4.869661914873905,244,Terminated: Crash
48,36.91407405181315,186,Terminated: Crash
49,14.986634781983778,129,Terminated: Crash
50,21.728381203147645,211,Terminated: Crash
51,-17.27311356356992,221,Terminated: Crash
52,-1.6184974469854865,196,Terminated: Crash
53,18.780519923920135,256,Terminated: Crash
54,18.610911216457158,184,Terminated: Crash
55,-48.02096566458813,102,Terminated: Crash
56,14.220615037818009,127,Terminated: Crash
57,32.47613593901123,151,Terminated: Crash
58,68.28210403152107,701,Terminated: Crash
59,-22.753553152674787,213,Terminated: Crash
60,34.436011759323016,336,Terminated: Crash
61,31.33766992484111,289,Terminated: Crash
62,-25.269813365992054,107,Terminated: Crash
63,11.768968230856824,105,Terminated: Crash
64,7.471103462766752,195,Terminated: Crash
65,30.972190376202477,461,Terminated: Crash
66,-13.332724031607725,394,Terminated: Crash
67,25.618919924871033,285,Terminated: Crash
68,-10.976137514670604,375,Terminated: Crash
69,-26.65423956296057,489,Terminated: Crash
70,6.179882182355578,288,Terminated: Crash
71,17.930618871066045,207,Terminated: Crash
72,-8.917392377546506,297,Terminated: Crash
73,26.408022707683635,580,Terminated: Crash
74,-53.89226927359882,652,Terminated: Crash
75,-20.83711063486058,850,Terminated: Crash
76,12.226092007106162,999,Truncated: Sleep
77,-9.277075114114485,999,Truncated: Sleep
78,-19.262137698203976,999,Truncated: Sleep
79,-65.05960186052712,999,Truncated: Sleep
80,-27.313023459301732,999,Truncated: Sleep
81,-28.686319318423394,999,Truncated: Sleep
82,-51.81546675100872,999,Truncated: Sleep
83,6.5242686394061336,999,Truncated: Sleep
84,-38.417140901246995,763,Terminated: Crash
85,-15.592186679140507,228,Terminated: Crash
86,-9.76739269257265,162,Terminated: Crash
87,-49.389636323767405,999,Truncated: Sleep
88,-24.027046324255828,999,Truncated: Sleep
89,-14.406580927707227,999,Truncated: Sleep
90,-21.40665949998119,999,Truncated: Sleep
91,-11.125474130292565,999,Truncated: Sleep
92,3.9173571855175444,999,Truncated: Sleep
93,-2.482514747713009,999,Truncated: Sleep
94,12.553941905725102,265,Terminated: Crash
95,-15.97379885768737,999,Truncated: Sleep
96,12.775475329505445,999,Truncated: Sleep
97,3.2404863650442532,999,Truncated: Sleep
98,7.443132087195156,999,Truncated: Sleep
99,42.74985598228376,999,Truncated: Sleep
100,17.862312644598454,999,Truncated: Sleep
101,33.36789246305777,999,Truncated: Sleep
102,36.23033845247136,999,Truncated: Sleep
103,-7.591293126736946,999,Truncated: Sleep
104,60.59145996291429,999,Truncated: Sleep
105,58.186188719048,999,Truncated: Sleep
106,41.76447710832093,999,Truncated: Sleep
107,61.11594242393815,999,Truncated: Sleep
108,19.096668070537316,999,Truncated: Sleep
109,28.43633236868642,999,Truncated: Sleep
110,-28.188187460626807,889,Terminated: Crash
111,46.09224785160172,999,Truncated: Sleep
112,-15.141538442680837,999,Truncated: Sleep
113,13.70156773500126,999,Truncated: Sleep
114,-18.41077991076809,999,Truncated: Sleep
115,67.34649609040069,999,Truncated: Sleep
116,51.651809155028005,999,Truncated: Sleep
117,-3.6631203084334345,999,Truncated: Sleep
118,-34.02663305591004,999,Truncated: Sleep
119,17.971573693025125,999,Truncated: Sleep
120,31.972255792188314,999,Truncated: Sleep
121,61.7772678080324,999,Truncated: Sleep
122,37.69876090551921,175,Terminated: Crash
123,34.510730358131234,999,Truncated: Sleep
124,70.644135995571,999,Truncated: Sleep
125,101.28057222100081,999,Truncated: Sleep
126,66.84002537250281,999,Truncated: Sleep
127,109.42690420564078,999,Truncated: Sleep
128,43.93511239956045,210,Terminated: Crash
129,135.4508949494544,999,Truncated: Sleep
130,118.66145909693793,999,Truncated: Sleep
131,125.8404087689824,999,Truncated: Sleep
132,132.4720929678496,999,Truncated: Sleep
133,120.66296570559373,999,Truncated: Sleep
134,138.58543560416592,999,Truncated: Sleep
135,147.98049514409624,999,Truncated: Sleep
136,61.42888784198547,999,Truncated: Sleep
137,95.70948281512477,999,Truncated: Sleep
138,149.62575159888038,999,Truncated: Sleep
139,137.96490400054356,999,Truncated: Sleep
140,72.09110503298567,374,Terminated: Crash
141,94.71059212616768,999,Truncated: Sleep
142,91.51988111756813,999,Truncated: Sleep
143,111.86176793425716,999,Truncated: Sleep
