# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-134.65703644113552,67,Terminated: Crash
1,-111.15555834845064,93,Terminated: Crash
2,-127.04163362273776,75,Terminated: Crash
3,-140.84228414204887,142,Terminated: Crash
4,-70.1947439627272,103,Terminated: Crash
5,-93.26700319460498,78,Terminated: Crash
6,-79.42141690478329,132,Terminated: Crash
7,-33.58479220460718,155,Terminated: Crash
8,-219.1253387398999,91,Terminated: Crash
9,-108.94221293858172,138,Terminated: Crash
10,-105.9157017386699,280,Terminated: Crash
11,-226.1796539813158,179,Terminated: Crash
12,40.21049100168722,185,Terminated: Crash
13,-77.77512144161288,298,Terminated: Crash
14,10.298295902107228,154,Terminated: Crash
15,-202.44680133882076,497,Terminated: Crash
16,-42.35961863433563,170,Terminated: Crash
17,-48.72669123123731,188,Terminated: Crash
18,-56.20081012519451,999,Truncated: Sleep
19,-101.77358723477354,999,Truncated: Sleep
20,-65.92240502457784,999,Truncated: Sleep
21,-47.27227967863328,999,Truncated: Sleep
22,-38.06702468099697,999,Truncated: Sleep
23,-248.16072938951092,873,Terminated: Crash
24,-24.191393272206923,999,Truncated: Sleep
25,67.77918624388754,999,Truncated: Sleep
26,-167.14963052639263,459,Terminated: Crash
27,-139.83588602885627,999,Truncated: Sleep
28,-130.57028263559928,999,Truncated: Sleep
29,28.01205277513431,999,Truncated: Sleep
30,-60.20132823862113,999,Truncated: Sleep
31,-119.7786492929091,398,Terminated: Crash
32,-129.8499311249008,999,Truncated: Sleep
33,14.805324582179225,999,Truncated: Sleep
34,-217.11501936790842,926,Terminated: Crash
35,-71.4034176576689,999,Truncated: Sleep
36,-69.90832658508046,999,Truncated: Sleep
37,-185.14753233922104,255,Terminated: Crash
38,-48.0919708395119,999,Truncated: Sleep
39,-56.91277335614709,999,Truncated: Sleep
40,-26.929540311032465,999,Truncated: Sleep
41,-125.42609587602934,999,Truncated: Sleep
42,-50.6592518221298,999,Truncated: Sleep
43,-38.62369255620545,999,Truncated: Sleep
44,-71.25441239914771,999,Truncated: Sleep
45,5.351043479765489,999,Truncated: Sleep
46,-44.339064203328576,999,Truncated: Sleep
47,-40.57968530258521,999,Truncated: Sleep
48,-55.02522533701523,999,Truncated: Sleep
49,-20.035221910389264,999,Truncated: Sleep
50,-29.572295069955864,999,Truncated: Sleep
51,-40.48938733451227,999,Truncated: Sleep
52,-70.61867833299891,999,Truncated: Sleep
53,-58.04786596680028,999,Truncated: Sleep
54,-47.24802370730187,999,Truncated: Sleep
55,-48.56851719865044,999,Truncated: Sleep
56,-46.6967829728502,999,Truncated: Sleep
57,-56.06721363134342,999,Truncated: Sleep
58,-3.0389753210654096,999,Truncated: Sleep
59,-31.01401862514018,999,Truncated: Sleep
60,-105.96480912031413,999,Truncated: Sleep
61,-43.95673458963271,999,Truncated: Sleep
62,216.55108147803463,535,Terminated: Landed
63,-9.917097892959635,999,Truncated: Sleep
64,-51.81122673231874,999,Truncated: Sleep
65,-76.8304635028075,999,Truncated: Sleep
66,-28.772858556840447,999,Truncated: Sleep
67,-7.474448719205058,999,Truncated: Sleep
68,-68.67764830149491,999,Truncated: Sleep
69,-58.42407165221063,999,Truncated: Sleep
70,119.08304487074683,756,Terminated: Crash
71,-67.54905963733529,999,Truncated: Sleep
72,-15.805022796398358,999,Truncated: Sleep
73,-45.136395270092514,999,Truncated: Sleep
74,2.6374542214262515,999,Truncated: Sleep
75,-49.36880934433986,999,Truncated: Sleep
76,-52.5950164046084,235,Terminated: Crash
77,256.10778303371944,358,Terminated: Landed
78,-31.132277691021038,999,Truncated: Sleep
79,-30.929046072904924,999,Truncated: Sleep
80,-140.43932247588197,514,Terminated: Crash
81,168.32311380362907,334,Terminated: Crash
82,-42.75703504599795,999,Truncated: Sleep
83,170.5527361543169,881,Terminated: Crash
84,78.74065247269922,934,Terminated: Crash
85,113.52891260504546,560,Terminated: Crash
86,-64.30547817617042,999,Truncated: Sleep
87,-63.65362677540949,999,Truncated: Sleep
88,-38.37134329393538,999,Truncated: Sleep
89,211.73639413805793,686,Terminated: Landed
90,-8.952578837867417,999,Truncated: Sleep
91,-94.80621808468969,999,Truncated: Sleep
92,-15.367419404998323,999,Truncated: Sleep
93,-49.192395945199785,999,Truncated: Sleep
94,239.39141191391803,525,Terminated: Landed
95,-30.840647717055454,999,Truncated: Sleep
96,1.7064890020887586,999,Truncated: Sleep
97,204.69795897447662,384,Terminated: Landed
98,-27.626708120224688,999,Truncated: Sleep
99,-45.63073372075655,999,Truncated: Sleep
100,-214.53646562472585,497,Terminated: Crash
101,-38.62858329285595,999,Truncated: Sleep
102,259.53752611787155,328,Terminated: Landed
103,-77.97016079838133,105,Terminated: Crash
104,-34.13470478469736,999,Truncated: Sleep
105,198.14817567925206,669,Terminated: Crash
106,273.7231699993014,279,Terminated: Landed
107,-33.25872577317884,999,Truncated: Sleep
108,-20.152366720462872,999,Truncated: Sleep
109,-31.13883835469671,999,Truncated: Sleep
110,215.02160704608937,341,Terminated: Landed
111,-30.149642974447385,999,Truncated: Sleep
112,213.0709862031817,294,Terminated: Landed
113,263.53451880640625,326,Terminated: Landed
114,-21.7418115375229,999,Truncated: Sleep
115,-0.2800556792752642,999,Truncated: Sleep
116,-37.71720895827731,999,Truncated: Sleep
117,-32.07739966192502,999,Truncated: Sleep
118,274.41496291188065,293,Terminated: Landed
119,-19.38873677048089,999,Truncated: Sleep
120,293.08578174167013,391,Terminated: Landed
121,257.2005491972075,279,Terminated: Landed
122,-37.366455073113734,999,Truncated: Sleep
123,-12.157857226254537,999,Truncated: Sleep
124,203.54978041780043,314,Terminated: Landed
125,259.93689418344377,303,Terminated: Landed
126,208.02161785582913,400,Terminated: Landed
127,-41.47238746829967,999,Truncated: Sleep
128,199.64485023874988,444,Terminated: Crash
129,271.29909996096086,380,Terminated: Landed
130,-11.281122338498847,999,Truncated: Sleep
131,-24.35650106761518,999,Truncated: Sleep
132,166.2541471829295,688,Terminated: Crash
133,-7.476472925829014,999,Truncated: Sleep
134,198.37391341060467,461,Terminated: Crash
135,-13.699880939637627,999,Truncated: Sleep
136,228.2822268727865,316,Terminated: Landed
137,258.1696767077514,395,Terminated: Landed
138,183.7627220385234,556,Terminated: Crash
139,195.4992001850231,704,Terminated: Crash
140,221.94665033027826,391,Terminated: Landed
141,276.70032226552803,370,Terminated: Landed
142,-32.23342487244555,999,Truncated: Sleep
143,214.20199526338985,380,Terminated: Landed
144,226.04721209478194,392,Terminated: Landed
145,-35.91880181373619,999,Truncated: Sleep
146,276.4789115681807,347,Terminated: Landed
147,16.09311822455085,94,Terminated: Crash
148,256.9566946364017,294,Terminated: Landed
149,-14.186813390871976,999,Truncated: Sleep
150,-33.80349496379302,999,Truncated: Sleep
151,226.48111280138795,425,Terminated: Landed
152,-33.00486721267418,999,Truncated: Sleep
153,-17.265558304282283,999,Truncated: Sleep
154,255.51262296554788,453,Terminated: Landed
155,231.0235185711782,431,Terminated: Landed
156,235.9650522972388,345,Terminated: Landed
157,1.233883980168259,999,Truncated: Sleep
158,258.71961077603873,428,Terminated: Landed
159,-12.12073695656556,999,Truncated: Sleep
160,153.32903078823756,991,Terminated: Crash
161,25.639135887160275,999,Truncated: Sleep
162,-46.62322729545673,999,Truncated: Sleep
163,7.932004033111295,999,Truncated: Sleep
164,-0.14700627821595735,999,Truncated: Sleep
165,231.99460710886916,387,Terminated: Landed
166,213.12934105327707,491,Terminated: Landed
167,-41.05138205439246,999,Truncated: Sleep
168,-32.747925721926386,999,Truncated: Sleep
169,191.8068665251142,773,Terminated: Crash
170,-2.1273120326922204,999,Truncated: Sleep
171,-30.212619289320497,999,Truncated: Sleep
172,177.1830810945081,817,Terminated: Crash
173,289.58573370027455,298,Terminated: Landed
174,191.87820035787237,746,Terminated: Crash
175,0.19972943699276424,999,Truncated: Sleep
176,217.07204895552914,492,Terminated: Landed
