# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-78.6174448290867,71,Terminated: Crash
1,-106.36828345774126,88,Terminated: Crash
2,-87.69910436677706,85,Terminated: Crash
3,-154.16201283950977,134,Terminated: Crash
4,-372.367921057578,96,Terminated: Out of view
5,-204.91878912303017,87,Terminated: Crash
6,-337.3462945464213,139,Terminated: Out of view
7,-131.48199669698562,135,Terminated: Crash
8,-146.18988403032353,119,Terminated: Crash
9,-111.30457433475554,145,Terminated: Crash
10,-173.82225146085938,116,Terminated: Crash
11,-89.56279083970186,99,Terminated: Crash
12,-138.5873137417764,111,Terminated: Crash
13,-83.74907664849945,176,Terminated: Crash
14,-115.25329868100229,153,Terminated: Crash
15,-94.59589388117737,213,Terminated: Crash
16,-56.620055366107124,286,Terminated: Crash
17,-53.75716630473583,189,Terminated: Crash
18,-44.29509389363719,219,Terminated: Crash
19,13.399696539713661,999,Truncated: Sleep
20,-58.89587880021555,999,Truncated: Sleep
21,-101.41654108589906,999,Truncated: Sleep
22,-84.45121328624609,999,Truncated: Sleep
23,-89.88583224536326,999,Truncated: Sleep
24,-19.595307539596245,999,Truncated: Sleep
25,-153.63436137184567,380,Terminated: Crash
26,-32.52523878578966,999,Truncated: Sleep
27,-32.30087325861783,999,Truncated: Sleep
28,218.9049588648458,716,Terminated: Landed
29,-23.949871631577057,999,Truncated: Sleep
30,-106.92473170793578,128,Terminated: Crash
31,-91.28911203368247,126,Terminated: Crash
32,-23.673119868765955,999,Truncated: Sleep
33,-23.075442261414715,999,Truncated: Sleep
34,-21.261737601734186,999,Truncated: Sleep
35,-98.77904564851822,255,Terminated: Crash
36,-36.05987751590176,999,Truncated: Sleep
37,-55.0667958072765,999,Truncated: Sleep
38,-17.010088735778325,999,Truncated: Sleep
39,-19.1508590420827,999,Truncated: Sleep
40,-8.649429350664647,999,Truncated: Sleep
41,-44.39542339007438,999,Truncated: Sleep
42,-21.372736350111957,999,Truncated: Sleep
43,-27.622509240186304,999,Truncated: Sleep
44,-21.517158140040063,999,Truncated: Sleep
45,-20.27943029821963,999,Truncated: Sleep
46,-38.05899983117086,999,Truncated: Sleep
47,-27.781629869831296,999,Truncated: Sleep
48,-35.49007411650483,999,Truncated: Sleep
49,3.836801689868672,999,Truncated: Sleep
50,-112.17686136287104,182,Terminated: Crash
51,-25.96384325805176,999,Truncated: Sleep
52,-1.7697356792816141,999,Truncated: Sleep
53,-20.35995048052821,999,Truncated: Sleep
54,-15.098497267601534,999,Truncated: Sleep
55,-24.88956920360026,999,Truncated: Sleep
56,-22.129776366591432,999,Truncated: Sleep
57,-10.624402230674153,999,Truncated: Sleep
58,-51.68389938353527,999,Truncated: Sleep
59,-1.759303855980111,999,Truncated: Sleep
60,-24.564446142237774,999,Truncated: Sleep
61,-53.022531550208555,999,Truncated: Sleep
62,-16.806750698846155,999,Truncated: Sleep
63,-19.49195664100833,999,Truncated: Sleep
64,-36.343449966527594,999,Truncated: Sleep
65,-4.3183255050131795,999,Truncated: Sleep
66,-9.282289366919802,999,Truncated: Sleep
67,-24.054364803173016,999,Truncated: Sleep
68,-21.25468154956458,999,Truncated: Sleep
69,-75.03619143511196,999,Truncated: Sleep
70,-36.39557664310845,999,Truncated: Sleep
71,-26.96136301234877,999,Truncated: Sleep
72,2.674476238848552,999,Truncated: Sleep
73,-22.91518928740035,999,Truncated: Sleep
74,-37.05584705008415,999,Truncated: Sleep
75,-85.24730855657035,999,Truncated: Sleep
76,-88.42557248463598,999,Truncated: Sleep
77,-86.43652108199802,999,Truncated: Sleep
78,-43.716910353710325,999,Truncated: Sleep
79,-29.066564878711844,999,Truncated: Sleep
80,-35.194356205331154,999,Truncated: Sleep
81,-17.26545844651395,999,Truncated: Sleep
82,-43.11198553625214,999,Truncated: Sleep
83,-49.52113586389644,999,Truncated: Sleep
84,-38.65778591570723,999,Truncated: Sleep
85,11.998444401043757,999,Truncated: Sleep
86,-17.689709142851843,999,Truncated: Sleep
87,-35.45936171596813,999,Truncated: Sleep
88,-29.86979022219739,999,Truncated: Sleep
89,-28.385987089039215,999,Truncated: Sleep
90,-4.70465052159252,999,Truncated: Sleep
91,20.490325802605525,999,Truncated: Sleep
92,-6.369669489131535,999,Truncated: Sleep
93,26.202442649671767,999,Truncated: Sleep
94,10.927730944220876,999,Truncated: Sleep
95,-7.149687438562635,999,Truncated: Sleep
96,-31.223071699675256,999,Truncated: Sleep
97,-24.712766140028588,999,Truncated: Sleep
98,0.8745166930397588,999,Truncated: Sleep
99,-17.678345722204106,999,Truncated: Sleep
100,-23.553870741141395,999,Truncated: Sleep
101,-44.63494606495733,999,Truncated: Sleep
102,-11.243467879121848,999,Truncated: Sleep
103,-28.03284020206019,999,Truncated: Sleep
104,9.375371558676955,999,Truncated: Sleep
105,-15.531811042137969,999,Truncated: Sleep
106,-14.260499808273089,999,Truncated: Sleep
107,-6.553125552075915,999,Truncated: Sleep
108,-1.2778181750422481,999,Truncated: Sleep
109,-19.38664612861027,999,Truncated: Sleep
110,-29.528443498071837,999,Truncated: Sleep
